
42;To Kill a Mockingbird 42;["60f6423e8947a20489a9605f","60f6423e8947a20489a96053","60f6423e8947a20489a96052"];read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc8827a131004cceb8bc;This book cover is one of many given to Harper Lee's classic work To Kill a Mockingbird (1960). The novel won a Pulitzer Prize in 1961 and the next year was made into an Academy Award-winning film. for episode 42;60cabc7f27a131004cceab42;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/17a0393f-bbff-494a-bb7d-e32f36413ced-AriumWeb1x1.031.png;1;60be2d9d6a90b5004d9d6a1b;80;null;627
46;To Kill a Mockingbird 46;["60f6423e8947a20489a9605f","60f6423e8947a20489a96053","60f6423e8947a20489a96052"];read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc8827a131004cceb8bd;This book cover is one of many given to Harper Lee's classic work To Kill a Mockingbird (1960). The novel won a Pulitzer Prize in 1961 and the next year was made into an Academy Award-winning film. for episode 46;60cabc7f27a131004cceab42;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/f7cee056-a816-439b-a37e-5cdbdebdd132-AriumWeb1x1.008.png;1;60be2d9d6a90b5004d9d6a1b;5;Wed Jul 21 2021 07:42:33 GMT+0700 (Indochina Time);6816
50;To Kill a Mockingbird 50;["60f6423e8947a20489a9605f","60f6423e8947a20489a96053","60f6423e8947a20489a96052"];read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc8827a131004cceb8be;This book cover is one of many given to Harper Lee's classic work To Kill a Mockingbird (1960). The novel won a Pulitzer Prize in 1961 and the next year was made into an Academy Award-winning film. for episode 50;60cabc7f27a131004cceab42;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/a284ee5c-2323-4a50-86e9-54ff155d7d30-AriumWeb1x1.011.png;2;60be2d9d6a90b5004d9d6a1b;99;null;79802
54;To Kill a Mockingbird 54;["60f6423e8947a20489a9605f","60f6423e8947a20489a96053","60f6423e8947a20489a96052"];read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc8827a131004cceb8bf;This book cover is one of many given to Harper Lee's classic work To Kill a Mockingbird (1960). The novel won a Pulitzer Prize in 1961 and the next year was made into an Academy Award-winning film. for episode 54;60cabc7f27a131004cceab42;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/17a0393f-bbff-494a-bb7d-e32f36413ced-AriumWeb1x1.031.png;6;60be2d9d6a90b5004d9d6a1b;88;null;4819
58;To Kill a Mockingbird 58;["60f6423e8947a20489a9605f","60f6423e8947a20489a96053","60f6423e8947a20489a96052"];read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc8827a131004cceb8c0;This book cover is one of many given to Harper Lee's classic work To Kill a Mockingbird (1960). The novel won a Pulitzer Prize in 1961 and the next year was made into an Academy Award-winning film. for episode 58;60cabc7f27a131004cceab42;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/f7cee056-a816-439b-a37e-5cdbdebdd132-AriumWeb1x1.008.png;4;60be2d9d6a90b5004d9d6a1b;3;Mon Jul 19 2021 09:03:52 GMT+0700 (Indochina Time);343
62;To Kill a Mockingbird 62;["60f6423e8947a20489a9605f","60f6423e8947a20489a96053","60f6423e8947a20489a96052"];read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc8827a131004cceb8c1;This book cover is one of many given to Harper Lee's classic work To Kill a Mockingbird (1960). The novel won a Pulitzer Prize in 1961 and the next year was made into an Academy Award-winning film. for episode 62;60cabc7f27a131004cceab42;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/a284ee5c-2323-4a50-86e9-54ff155d7d30-AriumWeb1x1.011.png;6;60be2d9d6a90b5004d9d6a1b;76;null;33355
66;To Kill a Mockingbird 66;["60f6423e8947a20489a9605f","60f6423e8947a20489a96053","60f6423e8947a20489a96052"];read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc8827a131004cceb8c2;This book cover is one of many given to Harper Lee's classic work To Kill a Mockingbird (1960). The novel won a Pulitzer Prize in 1961 and the next year was made into an Academy Award-winning film. for episode 66;60cabc7f27a131004cceab42;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/17a0393f-bbff-494a-bb7d-e32f36413ced-AriumWeb1x1.031.png;5;60be2d9d6a90b5004d9d6a1b;38;null;9736
2;To Kill a Mockingbird 12;["60f6423e8947a20489a9605f","60f6423e8947a20489a96053","60f6423e8947a20489a96052"];read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc8827a131004cceb8c3;This book cover is one of many given to Harper Lee's classic work To Kill a Mockingbird (1960). The novel won a Pulitzer Prize in 1961 and the next year was made into an Academy Award-winning film. for episode 12;60cabc7f27a131004cceab42;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/f7cee056-a816-439b-a37e-5cdbdebdd132-AriumWeb1x1.008.png;3;60be2d9d6a90b5004d9d6a1b;8;null;75176
6;To Kill a Mockingbird 16;["60f6423e8947a20489a9605f","60f6423e8947a20489a96053","60f6423e8947a20489a96052"];read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc8827a131004cceb8c4;This book cover is one of many given to Harper Lee's classic work To Kill a Mockingbird (1960). The novel won a Pulitzer Prize in 1961 and the next year was made into an Academy Award-winning film. for episode 16;60cabc7f27a131004cceab42;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/a284ee5c-2323-4a50-86e9-54ff155d7d30-AriumWeb1x1.011.png;5;60be2d9d6a90b5004d9d6a1b;25;null;602
10;To Kill a Mockingbird 110;["60f6423e8947a20489a9605f","60f6423e8947a20489a96053","60f6423e8947a20489a96052"];read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc8827a131004cceb8c5;This book cover is one of many given to Harper Lee's classic work To Kill a Mockingbird (1960). The novel won a Pulitzer Prize in 1961 and the next year was made into an Academy Award-winning film. for episode 110;60cabc7f27a131004cceab42;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/17a0393f-bbff-494a-bb7d-e32f36413ced-AriumWeb1x1.031.png;9;60be2d9d6a90b5004d9d6a1b;7;Mon Jul 19 2021 09:04:41 GMT+0700 (Indochina Time);3019
14;To Kill a Mockingbird 114;["60f6423e8947a20489a96082","60f6423e8947a20489a96081"];read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc8827a131004cceb8c6;This book cover is one of many given to Harper Lee's classic work To Kill a Mockingbird (1960). The novel won a Pulitzer Prize in 1961 and the next year was made into an Academy Award-winning film. for episode 114;60cabc7f27a131004cceab43;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/f7cee056-a816-439b-a37e-5cdbdebdd132-AriumWeb1x1.008.png;6;60be2d9d6a90b5004d9d6a1b;53;null;849917
18;To Kill a Mockingbird 118;["60f6423e8947a20489a96082","60f6423e8947a20489a96081"];read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc8827a131004cceb8c7;This book cover is one of many given to Harper Lee's classic work To Kill a Mockingbird (1960). The novel won a Pulitzer Prize in 1961 and the next year was made into an Academy Award-winning film. for episode 118;60cabc7f27a131004cceab43;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/a284ee5c-2323-4a50-86e9-54ff155d7d30-AriumWeb1x1.011.png;8;60be2d9d6a90b5004d9d6a1b;54;null;299
22;To Kill a Mockingbird 122;["60f6423e8947a20489a96082","60f6423e8947a20489a96081"];read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc8827a131004cceb8c8;This book cover is one of many given to Harper Lee's classic work To Kill a Mockingbird (1960). The novel won a Pulitzer Prize in 1961 and the next year was made into an Academy Award-winning film. for episode 122;60cabc7f27a131004cceab43;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/17a0393f-bbff-494a-bb7d-e32f36413ced-AriumWeb1x1.031.png;2;60be2d9d6a90b5004d9d6a1b;69;null;8623
26;To Kill a Mockingbird 126;["60f6423e8947a20489a96082","60f6423e8947a20489a96081"];read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc8827a131004cceb8c9;This book cover is one of many given to Harper Lee's classic work To Kill a Mockingbird (1960). The novel won a Pulitzer Prize in 1961 and the next year was made into an Academy Award-winning film. for episode 126;60cabc7f27a131004cceab43;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/f7cee056-a816-439b-a37e-5cdbdebdd132-AriumWeb1x1.008.png;5;60be2d9d6a90b5004d9d6a1b;86;null;294950
30;To Kill a Mockingbird 130;["60f6423e8947a20489a96082","60f6423e8947a20489a96081"];read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc8827a131004cceb8ca;This book cover is one of many given to Harper Lee's classic work To Kill a Mockingbird (1960). The novel won a Pulitzer Prize in 1961 and the next year was made into an Academy Award-winning film. for episode 130;60cabc7f27a131004cceab43;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/a284ee5c-2323-4a50-86e9-54ff155d7d30-AriumWeb1x1.011.png;8;60be2d9d6a90b5004d9d6a1b;52;null;687
34;To Kill a Mockingbird 134;["60f6423e8947a20489a96082","60f6423e8947a20489a96081"];read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc8827a131004cceb8cb;This book cover is one of many given to Harper Lee's classic work To Kill a Mockingbird (1960). The novel won a Pulitzer Prize in 1961 and the next year was made into an Academy Award-winning film. for episode 134;60cabc7f27a131004cceab43;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/17a0393f-bbff-494a-bb7d-e32f36413ced-AriumWeb1x1.031.png;2;60be2d9d6a90b5004d9d6a1b;98;null;9663844
38;To Kill a Mockingbird 138;["60f6423e8947a20489a96082","60f6423e8947a20489a96081"];read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc8827a131004cceb8cc;This book cover is one of many given to Harper Lee's classic work To Kill a Mockingbird (1960). The novel won a Pulitzer Prize in 1961 and the next year was made into an Academy Award-winning film. for episode 138;60cabc7f27a131004cceab43;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/f7cee056-a816-439b-a37e-5cdbdebdd132-AriumWeb1x1.008.png;3;60be2d9d6a90b5004d9d6a1b;93;null;380005
42;To Kill a Mockingbird 142;["60f6423e8947a20489a96082","60f6423e8947a20489a96081"];read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc8827a131004cceb8cd;This book cover is one of many given to Harper Lee's classic work To Kill a Mockingbird (1960). The novel won a Pulitzer Prize in 1961 and the next year was made into an Academy Award-winning film. for episode 142;60cabc7f27a131004cceab43;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/a284ee5c-2323-4a50-86e9-54ff155d7d30-AriumWeb1x1.011.png;3;60be2d9d6a90b5004d9d6a1b;26;Mon Jul 19 2021 21:13:35 GMT+0700 (Indochina Time);46942
46;To Kill a Mockingbird 146;["60f6423e8947a20489a96082","60f6423e8947a20489a96081"];read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc8827a131004cceb8ce;This book cover is one of many given to Harper Lee's classic work To Kill a Mockingbird (1960). The novel won a Pulitzer Prize in 1961 and the next year was made into an Academy Award-winning film. for episode 146;60cabc7f27a131004cceab43;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/17a0393f-bbff-494a-bb7d-e32f36413ced-AriumWeb1x1.031.png;3;60be2d9d6a90b5004d9d6a1b;77;Mon Jul 19 2021 17:35:56 GMT+0700 (Indochina Time);61060
50;To Kill a Mockingbird 150;["60f6423e8947a20489a96082","60f6423e8947a20489a96081"];read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc8827a131004cceb8cf;This book cover is one of many given to Harper Lee's classic work To Kill a Mockingbird (1960). The novel won a Pulitzer Prize in 1961 and the next year was made into an Academy Award-winning film. for episode 150;60cabc7f27a131004cceab43;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/f7cee056-a816-439b-a37e-5cdbdebdd132-AriumWeb1x1.008.png;1;60be2d9d6a90b5004d9d6a1b;82;Mon Jul 19 2021 15:51:10 GMT+0700 (Indochina Time);553
54;To Kill a Mockingbird 154;["60f6423e8947a20489a96081"];read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc8827a131004cceb8d0;This book cover is one of many given to Harper Lee's classic work To Kill a Mockingbird (1960). The novel won a Pulitzer Prize in 1961 and the next year was made into an Academy Award-winning film. for episode 154;60cabc7f27a131004cceab44;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/a284ee5c-2323-4a50-86e9-54ff155d7d30-AriumWeb1x1.011.png;9;60be2d9d6a90b5004d9d6a1b;79;Tue Jul 20 2021 00:46:55 GMT+0700 (Indochina Time);97
58;To Kill a Mockingbird 158;["60f6423e8947a20489a96081"];read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc8827a131004cceb8d1;This book cover is one of many given to Harper Lee's classic work To Kill a Mockingbird (1960). The novel won a Pulitzer Prize in 1961 and the next year was made into an Academy Award-winning film. for episode 158;60cabc7f27a131004cceab44;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/17a0393f-bbff-494a-bb7d-e32f36413ced-AriumWeb1x1.031.png;4;60be2d9d6a90b5004d9d6a1b;61;null;18519
62;To Kill a Mockingbird 162;["60f6423e8947a20489a96081"];read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc8827a131004cceb8d2;This book cover is one of many given to Harper Lee's classic work To Kill a Mockingbird (1960). The novel won a Pulitzer Prize in 1961 and the next year was made into an Academy Award-winning film. for episode 162;60cabc7f27a131004cceab44;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/f7cee056-a816-439b-a37e-5cdbdebdd132-AriumWeb1x1.008.png;1;60be2d9d6a90b5004d9d6a1b;65;null;78638
66;To Kill a Mockingbird 166;["60f6423e8947a20489a96081"];read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc8827a131004cceb8d3;This book cover is one of many given to Harper Lee's classic work To Kill a Mockingbird (1960). The novel won a Pulitzer Prize in 1961 and the next year was made into an Academy Award-winning film. for episode 166;60cabc7f27a131004cceab44;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/a284ee5c-2323-4a50-86e9-54ff155d7d30-AriumWeb1x1.011.png;9;60be2d9d6a90b5004d9d6a1b;71;null;58426
2;To Kill a Mockingbird 12;["60f6423e8947a20489a96081"];read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc8827a131004cceb8d4;This book cover is one of many given to Harper Lee's classic work To Kill a Mockingbird (1960). The novel won a Pulitzer Prize in 1961 and the next year was made into an Academy Award-winning film. for episode 12;60cabc7f27a131004cceab44;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/17a0393f-bbff-494a-bb7d-e32f36413ced-AriumWeb1x1.031.png;2;60be2d9d6a90b5004d9d6a1b;61;null;1008853
6;To Kill a Mockingbird 16;["60f6423e8947a20489a96081"];read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc8827a131004cceb8d5;This book cover is one of many given to Harper Lee's classic work To Kill a Mockingbird (1960). The novel won a Pulitzer Prize in 1961 and the next year was made into an Academy Award-winning film. for episode 16;60cabc7f27a131004cceab44;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/f7cee056-a816-439b-a37e-5cdbdebdd132-AriumWeb1x1.008.png;6;60be2d9d6a90b5004d9d6a1b;79;null;446
10;To Kill a Mockingbird 110;["60f6423e8947a20489a96081"];read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc8827a131004cceb8d6;This book cover is one of many given to Harper Lee's classic work To Kill a Mockingbird (1960). The novel won a Pulitzer Prize in 1961 and the next year was made into an Academy Award-winning film. for episode 110;60cabc7f27a131004cceab44;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/a284ee5c-2323-4a50-86e9-54ff155d7d30-AriumWeb1x1.011.png;3;60be2d9d6a90b5004d9d6a1b;97;Mon Jul 19 2021 13:45:55 GMT+0700 (Indochina Time);2877
14;To Kill a Mockingbird 114;["60f6423e8947a20489a96081"];read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc8827a131004cceb8d7;This book cover is one of many given to Harper Lee's classic work To Kill a Mockingbird (1960). The novel won a Pulitzer Prize in 1961 and the next year was made into an Academy Award-winning film. for episode 114;60cabc7f27a131004cceab44;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/17a0393f-bbff-494a-bb7d-e32f36413ced-AriumWeb1x1.031.png;8;60be2d9d6a90b5004d9d6a1b;32;null;3855670
18;To Kill a Mockingbird 118;["60f6423e8947a20489a96081"];read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc8827a131004cceb8d8;This book cover is one of many given to Harper Lee's classic work To Kill a Mockingbird (1960). The novel won a Pulitzer Prize in 1961 and the next year was made into an Academy Award-winning film. for episode 118;60cabc7f27a131004cceab44;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/f7cee056-a816-439b-a37e-5cdbdebdd132-AriumWeb1x1.008.png;7;60be2d9d6a90b5004d9d6a1b;77;Mon Jul 19 2021 19:33:35 GMT+0700 (Indochina Time);152120
22;To Kill a Mockingbird 122;["60f6423e8947a20489a96081"];read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc8827a131004cceb8d9;This book cover is one of many given to Harper Lee's classic work To Kill a Mockingbird (1960). The novel won a Pulitzer Prize in 1961 and the next year was made into an Academy Award-winning film. for episode 122;60cabc7f27a131004cceab44;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/a284ee5c-2323-4a50-86e9-54ff155d7d30-AriumWeb1x1.011.png;5;60be2d9d6a90b5004d9d6a1b;69;Wed Jul 21 2021 07:34:44 GMT+0700 (Indochina Time);88031
26;To Kill a Mockingbird 126;["60f6423e8947a20489a9608f","60f6423e8947a20489a96081"];read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc8827a131004cceb8da;This book cover is one of many given to Harper Lee's classic work To Kill a Mockingbird (1960). The novel won a Pulitzer Prize in 1961 and the next year was made into an Academy Award-winning film. for episode 126;60cabc7f27a131004cceab45;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/17a0393f-bbff-494a-bb7d-e32f36413ced-AriumWeb1x1.031.png;7;60be2d9d6a90b5004d9d6a1b;63;null;4334174
30;To Kill a Mockingbird 130;["60f6423e8947a20489a9608f","60f6423e8947a20489a96081"];read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc8827a131004cceb8db;This book cover is one of many given to Harper Lee's classic work To Kill a Mockingbird (1960). The novel won a Pulitzer Prize in 1961 and the next year was made into an Academy Award-winning film. for episode 130;60cabc7f27a131004cceab45;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/f7cee056-a816-439b-a37e-5cdbdebdd132-AriumWeb1x1.008.png;1;60be2d9d6a90b5004d9d6a1b;63;Tue Jul 20 2021 14:36:10 GMT+0700 (Indochina Time);73501
34;To Kill a Mockingbird 134;["60f6423e8947a20489a9608f","60f6423e8947a20489a96081"];read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc8827a131004cceb8dc;This book cover is one of many given to Harper Lee's classic work To Kill a Mockingbird (1960). The novel won a Pulitzer Prize in 1961 and the next year was made into an Academy Award-winning film. for episode 134;60cabc7f27a131004cceab45;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/a284ee5c-2323-4a50-86e9-54ff155d7d30-AriumWeb1x1.011.png;9;60be2d9d6a90b5004d9d6a1b;43;null;6812
38;To Kill a Mockingbird 138;["60f6423e8947a20489a9608f","60f6423e8947a20489a96081"];read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc8827a131004cceb8dd;This book cover is one of many given to Harper Lee's classic work To Kill a Mockingbird (1960). The novel won a Pulitzer Prize in 1961 and the next year was made into an Academy Award-winning film. for episode 138;60cabc7f27a131004cceab45;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/17a0393f-bbff-494a-bb7d-e32f36413ced-AriumWeb1x1.031.png;2;60be2d9d6a90b5004d9d6a1b;51;Mon Jul 19 2021 21:50:08 GMT+0700 (Indochina Time);289
42;To Kill a Mockingbird 142;["60f6423e8947a20489a9608f","60f6423e8947a20489a96081"];read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc8827a131004cceb8de;This book cover is one of many given to Harper Lee's classic work To Kill a Mockingbird (1960). The novel won a Pulitzer Prize in 1961 and the next year was made into an Academy Award-winning film. for episode 142;60cabc7f27a131004cceab45;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/f7cee056-a816-439b-a37e-5cdbdebdd132-AriumWeb1x1.008.png;10;60be2d9d6a90b5004d9d6a1b;96;null;273
